year,geo_name,geo,total_reimbursements_b
2013,"Fallon County","05000US30025",8028.0
2013,"Yancey County","05000US37199",8028.0
2011,"Ramsey County, MN","05000US27123",8028.0
2013,"Benton County","05000US27009",8028.0
2010,"Alpine County","05000US06003",8027.0
2014,"Sierra County","05000US35051",8027.0
2010,"Lincoln County","05000US27081",8027.0
2012,"Cherokee County","05000US37039",8026.0
2010,"Bond County","05000US17005",8026.0
2010,"Kennebec County, ME","05000US23011",8026.0
2011,"Lyon County","05000US32019",8026.0
2013,"Greene County","05000US19073",8025.0
2013,"Polk County","05000US27119",8024.0
2014,"Franklin County","05000US18047",8024.0
2010,"Box Elder County","05000US49003",8024.0
2014,"Pembina County","05000US38067",8023.0
2011,"Faribault County","05000US27043",8023.0
2014,"Outagamie County, WI","05000US55087",8022.0
2013,"Trempealeau County","05000US55121",8022.0
2010,"Jackson County","05000US37099",8022.0
2010,"Vernon County","05000US29217",8022.0
2010,"Stanley County","05000US46117",8022.0
2011,"Lafayette County","05000US55065",8022.0
2012,"Carson City County","05000US32510",8022.0
2010,"Hancock County","05000US39063",8021.0
2010,"Guilford County, NC","05000US37081",8021.0
2014,"Dodge County","05000US55027",8020.0
2012,"Washington County","05000US48477",8020.0
2011,"Campbell County","05000US56005",8020.0
2014,"Campbell County","05000US56005",8020.0
2014,"McLeod County","05000US27085",8019.0
2014,"Des Moines County","05000US19057",8019.0
2010,"Chisago County","05000US27025",8019.0
2010,"Hancock County","05000US13141",8019.0
2013,"Stephenson County","05000US17177",8019.0
2010,"Cass County, ND","05000US38017",8019.0
2010,"Tioga County","05000US36107",8018.0
2012,"San Juan County, NM","05000US35045",8018.0
2012,"Jefferson County","05000US54037",8018.0
2014,"Ramsey County, MN","05000US27123",8017.0
2013,"Buncombe County, NC","05000US37021",8017.0
2010,"Hertford County","05000US37091",8017.0
2010,"Shenandoah County","05000US51171",8017.0
2012,"Brown County","05000US18013",8016.0
2014,"Washakie County","05000US56043",8014.0
2014,"Wasatch County","05000US49051",8014.0
2012,"Sierra County","05000US35051",8013.0
2010,"Onondaga County, NY","05000US36067",8013.0
2013,"Mahaska County","05000US19123",8013.0
2014,"Jackson County","05000US55053",8012.0
2013,"San Juan County, NM","05000US35045",8012.0
2010,"Ramsey County, MN","05000US27123",8012.0
2011,"Platte County","05000US31141",8012.0
2011,"Lee County","05000US19111",8012.0
2010,"Madera County, CA","05000US06039",8011.0
2012,"Butler County","05000US31023",8010.0
2014,"Perquimans County","05000US37143",8010.0
2014,"Pennington County, SD","05000US46103",8010.0
2011,"Davison County","05000US46035",8009.0
2014,"Decatur County","05000US13087",8009.0
2014,"Apache County","05000US04001",8009.0
2013,"Mineral County","05000US30061",8008.0
2011,"Redwood County","05000US27127",8008.0
2014,"Schoharie County","05000US36095",8008.0
2013,"Crockett County","05000US48105",8008.0
2013,"Meeker County","05000US27093",8007.0
2012,"Custer County","05000US16037",8006.0
2012,"Logan County","05000US08075",8006.0
2010,"Newport News city, VA","05000US51700",8006.0
2010,"Yancey County","05000US37199",8005.0
2014,"Le Sueur County","05000US27079",8005.0
2012,"Rio Grande County","05000US08105",8004.0
2010,"Fulton County","05000US36035",8004.0
2012,"Sioux County","05000US31165",8003.0
2010,"Lyon County","05000US32019",8003.0
2013,"Kane County","05000US49025",8003.0
2011,"Franklin County","05000US19069",8003.0
2014,"Texas County","05000US29215",8002.0
2014,"Phillips County","05000US30071",8002.0
2011,"Sawyer County","05000US55113",8001.0
2011,"Grand Traverse County","05000US26055",8000.0
2014,"Fond du Lac County, WI","05000US55039",8000.0
2010,"Augusta County","05000US51015",8000.0
2011,"Gloucester County","05000US51073",8000.0
2012,"Washington County, MN","05000US27163",7999.0
2014,"Orange County","05000US50017",7999.0
2013,"Union County","05000US46127",7999.0
2010,"Warren County","05000US51187",7999.0
2012,"Franklin city","05000US51620",7999.0
2011,"Broadwater County","05000US30007",7999.0
2010,"Oktibbeha County","05000US28105",7999.0
2011,"Williamsburg city","05000US51830",7998.0
2014,"Douglas County","05000US53017",7998.0
2010,"Jefferson County","05000US54037",7997.0
2013,"Kodiak Island Borough","05000US02150",7997.0
2011,"Chippewa County","05000US27023",7996.0
2012,"Jefferson County","05000US55055",7996.0
2011,"Madera County, CA","05000US06039",7995.0
2011,"Carson City County","05000US32510",7995.0
2014,"Adair County","05000US19001",7994.0
2014,"Sheridan County","05000US38083",7993.0
2014,"Hampshire County, MA","05000US25015",7992.0
2010,"Erie County, NY","05000US36029",7992.0
2013,"Erie County, NY","05000US36029",7992.0
2013,"Warren County","05000US36113",7992.0
2012,"Seward County","05000US20175",7992.0
2012,"Walworth County, WI","05000US55127",7991.0
2013,"Fluvanna County","05000US51065",7991.0
2011,"Wayne County","05000US49055",7990.0
2010,"Wabaunsee County","05000US20197",7989.0
2010,"Union County","05000US42119",7989.0
2012,"Snohomish County, WA","05000US53061",7989.0
2010,"Pike County","05000US05109",7989.0
2012,"Walworth County","05000US46129",7988.0
2012,"Erie County, NY","05000US36029",7988.0
2010,"Broome County, NY","05000US36007",7988.0
2010,"Newberry County","05000US45071",7987.0
2013,"Aitkin County","05000US27001",7986.0
2013,"Golden Valley County","05000US38033",7986.0
2013,"Becker County","05000US27005",7986.0
2010,"Coffey County","05000US20031",7986.0
2010,"Jefferson County","05000US20087",7985.0
2013,"Frederick County","05000US51069",7985.0
2013,"Washington County","05000US40147",7985.0
2014,"Clay County","05000US37043",7984.0
2010,"Jefferson County, NY","05000US36045",7983.0
2010,"District of Columbia, DC","05000US11001",7983.0
2012,"Beaufort County","05000US37013",7983.0
2013,"Douglas County","05000US46043",7983.0
2014,"Upton County","05000US48461",7983.0
2011,"Cedar County","05000US31027",7982.0
2010,"Clark County, WA","05000US53011",7982.0
2012,"Tioga County","05000US36107",7982.0
2010,"King and Queen County","05000US51097",7982.0
2014,"Larimer County, CO","05000US08069",7981.0
2010,"Musselshell County","05000US30065",7981.0
2014,"Cherokee County","05000US19035",7981.0
2012,"Grant County","05000US38037",7980.0
2014,"Miner County","05000US46097",7980.0
2012,"Silver Bow County","05000US30093",7980.0
2012,"Navajo County, AZ","05000US04017",7980.0
2011,"Idaho County","05000US16049",7979.0
2013,"Jefferson County","05000US55055",7979.0
2014,"Sutter County","05000US06101",7979.0
2010,"Wasatch County","05000US49051",7979.0
2013,"Yakima County, WA","05000US53077",7978.0
2011,"Lincoln County","05000US56023",7977.0
2012,"Frederick County","05000US51069",7977.0
2011,"Rockbridge County","05000US51163",7977.0
2013,"Union County","05000US19175",7976.0
2013,"Windsor County","05000US50027",7975.0
2014,"Jefferson County","05000US55055",7974.0
2010,"Searcy County","05000US05129",7974.0
2012,"Washoe County, NV","05000US32031",7974.0
2013,"Genesee County","05000US36037",7973.0
2011,"Calumet County","05000US55015",7973.0
2010,"Cayuga County","05000US36011",7972.0
2011,"Campbell County","05000US46021",7972.0
2012,"Sacramento County, CA","05000US06067",7971.0
2010,"Jewell County","05000US20089",7971.0
2012,"Winchester city","05000US51840",7971.0
2010,"Lewis County","05000US53041",7971.0
2010,"Buffalo County","05000US55011",7970.0
2013,"Grand County","05000US08049",7970.0
2011,"Houghton County","05000US26061",7970.0
2013,"Wyoming County","05000US36121",7970.0
2012,"Story County","05000US19169",7969.0
2010,"Franklin County","05000US25011",7969.0
2010,"Dakota County","05000US31043",7969.0
2010,"McCormick County","05000US45065",7968.0
2012,"Mineral County","05000US30061",7968.0
2012,"Ketchikan Gateway Borough","05000US02130",7967.0
2013,"Lucas County","05000US19117",7967.0
2014,"Saratoga County, NY","05000US36091",7966.0
2011,"Arlington County, VA","05000US51013",7965.0
2013,"District of Columbia, DC","05000US11001",7965.0
2012,"Lassen County","05000US06035",7965.0
2012,"Langlade County","05000US55067",7965.0
2014,"Boise County","05000US16015",7964.0
2012,"Real County","05000US48385",7964.0
2010,"Wyoming County","05000US36121",7964.0
2010,"Malheur County","05000US41045",7962.0
2010,"Codington County","05000US46029",7962.0
2011,"Stark County","05000US17175",7962.0
2010,"El Dorado County, CA","05000US06017",7961.0
2010,"Grant County","05000US54023",7961.0
2013,"Kewaunee County","05000US55061",7961.0
2013,"Warren County","05000US19181",7960.0
2012,"Houghton County","05000US26061",7960.0
2010,"Lincoln County","05000US23015",7960.0
2010,"Oldham County","05000US48359",7960.0
2010,"Windham County","05000US50025",7960.0
2013,"Cochise County, AZ","05000US04003",7960.0
2010,"Cowley County","05000US20035",7959.0
2014,"Polk County","05000US37149",7959.0
2011,"Moody County","05000US46101",7959.0
2013,"Carroll County","05000US33003",7958.0
2014,"Clark County, WA","05000US53011",7958.0
2014,"Waldo County","05000US23027",7958.0
2013,"Sacramento County, CA","05000US06067",7958.0
2010,"Carter County","05000US30011",7957.0
2013,"Garfield County","05000US49017",7956.0
2011,"Bedford city","05000US51515",7954.0
2010,"Ozaukee County","05000US55089",7954.0
2012,"Lewis County","05000US16061",7953.0
2014,"Coos County","05000US41011",7952.0
2010,"Rosebud County","05000US30087",7952.0
2010,"Jefferson County","05000US16051",7951.0
2013,"McHenry County","05000US38049",7951.0
2011,"Oneida County","05000US55085",7951.0
2014,"Coconino County, AZ","05000US04005",7950.0
2011,"Plumas County","05000US06063",7950.0
2011,"Polk County, IA","05000US19153",7950.0
2013,"Larimer County, CO","05000US08069",7950.0
2010,"Winchester city","05000US51840",7949.0
2010,"Aurora County","05000US46003",7949.0
2010,"Linn County, IA","05000US19113",7949.0
2011,"Asotin County","05000US53003",7949.0
2011,"Madison County","05000US05087",7948.0
2013,"Moody County","05000US46101",7948.0
2011,"Brown County","05000US27015",7948.0
2014,"Hennepin County, MN","05000US27053",7947.0
2013,"Isanti County","05000US27059",7947.0
2012,"Lyon County","05000US19119",7946.0
2013,"Johnson County","05000US05071",7946.0
2011,"Phillips County","05000US30071",7945.0
2010,"Albemarle County, VA","05000US51003",7945.0
2012,"McCormick County","05000US45065",7944.0
2011,"Nez Perce County","05000US16069",7944.0
2013,"Mercer County","05000US38057",7944.0
2010,"Lycoming County, PA","05000US42081",7944.0
2010,"Bannock County","05000US16005",7944.0
2013,"Fremont County","05000US56013",7942.0
2011,"Jo Daviess County","05000US17085",7941.0
2013,"Northumberland County","05000US51133",7941.0
2010,"Terrell County","05000US48443",7941.0
2012,"Elko County","05000US32007",7940.0
2012,"Washakie County","05000US56043",7939.0
2014,"McCook County","05000US46087",7939.0
2013,"Armstrong County","05000US48011",7939.0
2013,"Lee County","05000US19111",7939.0
2010,"Marion County","05000US19125",7939.0
2010,"Sutter County","05000US06101",7939.0
2011,"Hanson County","05000US46061",7938.0
2012,"Mathews County","05000US51115",7938.0
2011,"Washington County","05000US08121",7938.0
2011,"Kitsap County, WA","05000US53035",7938.0
2012,"Colusa County","05000US06011",7938.0
2010,"Beaverhead County","05000US30001",7938.0
2014,"Harding County","05000US46063",7938.0
2013,"Taliaferro County","05000US13265",7937.0
2010,"Oxford County","05000US23017",7937.0
2010,"Ringgold County","05000US19159",7936.0
2011,"Divide County","05000US38023",7936.0
2014,"Ziebach County","05000US46137",7936.0
2010,"Manitowoc County","05000US55071",7936.0
2010,"Buncombe County, NC","05000US37021",7935.0
2011,"Lincoln County","05000US32017",7935.0
2011,"Chouteau County","05000US30015",7935.0
2012,"Allegany County","05000US36003",7934.0
2013,"Thomas County","05000US31171",7934.0
2011,"Grant County","05000US53025",7934.0
2013,"Iowa County","05000US19095",7934.0
2014,"Mineral County","05000US32021",7934.0
2012,"Douglas County","05000US53017",7933.0
2012,"Madison County","05000US36053",7933.0
2011,"Dubuque County","05000US19061",7931.0
2012,"Sierra County","05000US06091",7931.0
2014,"Kiowa County","05000US20097",7931.0
2013,"Nobles County","05000US27105",7931.0
2011,"Klickitat County","05000US53039",7930.0
2014,"Keith County","05000US31101",7930.0
2011,"El Dorado County, CA","05000US06017",7930.0
2014,"Knox County","05000US31107",7928.0
2010,"Union County","05000US35059",7927.0
2014,"Ada County, ID","05000US16001",7927.0
2012,"Ramsey County","05000US38071",7926.0
2012,"Taylor County","05000US55119",7926.0
2014,"Napa County, CA","05000US06055",7925.0
2012,"Warren County","05000US37185",7925.0
2013,"Fremont County","05000US08043",7924.0
2011,"Santa Clara County, CA","05000US06085",7924.0
2011,"Allegany County","05000US36003",7923.0
2014,"Kossuth County","05000US19109",7923.0
2011,"Delaware County","05000US19055",7922.0
2014,"El Dorado County, CA","05000US06017",7922.0
2012,"Jefferson County, NY","05000US36045",7922.0
2010,"James City County","05000US51095",7922.0
2013,"Albemarle County, VA","05000US51003",7921.0
2011,"Delta County","05000US26041",7921.0
2011,"Cayuga County","05000US36011",7921.0
2010,"Platte County","05000US31141",7921.0
2010,"Camas County","05000US16025",7921.0
2010,"Crawford County","05000US19047",7920.0
2011,"Cass County","05000US19029",7920.0
2014,"Erie County, NY","05000US36029",7920.0
2013,"Plumas County","05000US06063",7920.0
2012,"Tehama County","05000US06103",7920.0
2010,"Boone County, MO","05000US29019",7919.0
2012,"Jefferson County","05000US31095",7919.0
2011,"De Baca County","05000US35011",7919.0
2014,"Charlotte County","05000US51037",7918.0
2014,"Washoe County, NV","05000US32031",7918.0
2011,"Keokuk County","05000US19107",7917.0
2010,"Lipscomb County","05000US48295",7917.0
2011,"Bennington County","05000US50003",7917.0
2010,"Franklin County","05000US51067",7917.0
2011,"Sacramento County, CA","05000US06067",7917.0
2011,"Park County","05000US08093",7917.0
2010,"Colusa County","05000US06011",7917.0
2013,"Whitman County","05000US53075",7917.0
2013,"Itasca County","05000US27061",7916.0
2012,"Sully County","05000US46119",7916.0
2013,"Oldham County","05000US48359",7916.0
2014,"Webster County","05000US19187",7915.0
2013,"Scotts Bluff County","05000US31157",7914.0
2010,"Hemphill County","05000US48211",7913.0
2013,"Day County","05000US46037",7912.0
2012,"Carver County","05000US27019",7912.0
2011,"Fairfax County, VA","05000US51059",7911.0
2010,"Douglas County","05000US29067",7911.0
2011,"Story County","05000US19169",7911.0
2013,"Schoharie County","05000US36095",7911.0
2012,"Kossuth County","05000US19109",7911.0
2014,"Franklin County","05000US25011",7911.0
2013,"Eagle County","05000US08037",7911.0
2010,"Adams County","05000US38001",7910.0
2013,"Keith County","05000US31101",7910.0
2013,"Sagadahoc County","05000US23023",7909.0
2012,"Fairfax County, VA","05000US51059",7909.0
2014,"Randolph County","05000US13243",7909.0
2013,"Orange County","05000US50017",7909.0
2013,"Laramie County","05000US56021",7908.0
2014,"Carroll County","05000US33003",7908.0
2010,"Steuben County, NY","05000US36101",7908.0
2012,"Lewis County","05000US53041",7907.0
2011,"Graham County","05000US04009",7906.0
2011,"Yavapai County, AZ","05000US04025",7906.0
2010,"Muscatine County","05000US19139",7906.0
2012,"Armstrong County","05000US48011",7905.0
2013,"Lake County","05000US30047",7905.0
2014,"Ralls County","05000US29173",7905.0
2012,"Fairfax city","05000US51600",7904.0
2014,"Wallowa County","05000US41063",7904.0
2012,"Wahkiakum County","05000US53069",7904.0
2011,"Dakota County","05000US31043",7903.0
2010,"Scotts Bluff County","05000US31157",7903.0
2010,"Franklin County","05000US23007",7903.0
2010,"Gray County","05000US20069",7902.0
2011,"San Benito County","05000US06069",7902.0
2011,"Oneida County","05000US16071",7902.0
2011,"Carroll County","05000US05015",7902.0
2012,"Iron County","05000US49021",7902.0
2013,"Missaukee County","05000US26113",7901.0
2014,"Wheatland County","05000US30107",7901.0
2011,"Marin County, CA","05000US06041",7901.0
2010,"Coconino County, AZ","05000US04005",7901.0
2012,"Placer County, CA","05000US06061",7901.0
2014,"Green Lake County","05000US55047",7900.0
2010,"Apache County","05000US04001",7900.0
2012,"Carbon County","05000US49007",7900.0
2012,"Chisago County","05000US27025",7900.0
2012,"Buckingham County","05000US51029",7900.0
2012,"Beaverhead County","05000US30001",7900.0
2013,"Whitley County","05000US18183",7900.0
2011,"Mathews County","05000US51115",7899.0
2010,"Pennington County","05000US27113",7899.0
2013,"Price County","05000US55099",7898.0
2014,"Warren County","05000US37185",7898.0
2011,"Price County","05000US55099",7898.0
2012,"Coos County","05000US33007",7897.0
2010,"Sumner County","05000US20191",7897.0
2013,"Clay County","05000US27027",7896.0
2013,"Cuming County","05000US31039",7896.0
2014,"Yamhill County, OR","05000US41071",7895.0
2011,"Natrona County","05000US56025",7894.0
2011,"Yakima County, WA","05000US53077",7894.0
2010,"Saluda County","05000US45081",7893.0
2012,"Cavalier County","05000US38019",7893.0
2011,"Orleans County","05000US36073",7893.0
2013,"Lewis County","05000US53041",7893.0
2010,"Grundy County","05000US19075",7893.0
2013,"Silver Bow County","05000US30093",7892.0
2012,"Wyoming County","05000US36121",7892.0
2014,"Grant County","05000US53025",7892.0
2013,"Lincoln County","05000US27081",7892.0
2012,"Renville County","05000US27129",7891.0
2013,"Jackson County","05000US37099",7891.0
2011,"Las Animas County","05000US08071",7891.0
2013,"Clark County","05000US16033",7890.0
2011,"Thayer County","05000US31169",7890.0
2012,"Albemarle County, VA","05000US51003",7890.0
2013,"Wadena County","05000US27159",7889.0
2011,"Perkins County","05000US31135",7889.0
2014,"Brule County","05000US46015",7889.0
2010,"Klickitat County","05000US53039",7889.0
2011,"Humboldt County","05000US32013",7889.0
2010,"Elmore County","05000US16039",7889.0
2013,"Sawyer County","05000US55113",7889.0
2014,"Clatsop County","05000US41007",7888.0
2014,"Silver Bow County","05000US30093",7888.0
2010,"Clark County","05000US46025",7888.0
2011,"Summit County","05000US49043",7887.0
2014,"Monroe County","05000US19135",7887.0
2014,"Alfalfa County","05000US40003",7887.0
2014,"Dolores County","05000US08033",7887.0
2014,"Brunswick County","05000US51025",7886.0
2010,"Buena Vista County","05000US19021",7885.0
2012,"Roosevelt County","05000US30085",7885.0
2013,"Cumberland County, ME","05000US23005",7885.0
2010,"Bingham County","05000US16011",7884.0
2010,"Grant County","05000US53025",7884.0
2012,"Hennepin County, MN","05000US27053",7884.0
2013,"Coconino County, AZ","05000US04005",7884.0
2011,"Buckingham County","05000US51029",7883.0
2013,"Snohomish County, WA","05000US53061",7883.0
2014,"Sedgwick County","05000US08115",7883.0
2013,"Ramsey County, MN","05000US27123",7883.0
2012,"Terrell County","05000US13273",7882.0
2010,"Douglas County","05000US27041",7882.0
2012,"Sheridan County","05000US30091",7880.0
2012,"Cascade County","05000US30013",7880.0
2010,"Mineral County","05000US08079",7879.0
2011,"Steuben County, NY","05000US36101",7879.0
2014,"Logan County","05000US38047",7878.0
2011,"Rock County, WI","05000US55105",7877.0
2013,"Nez Perce County","05000US16069",7877.0
2014,"Hubbard County","05000US27057",7876.0
2010,"Snohomish County, WA","05000US53061",7876.0
2013,"Burnett County","05000US55013",7876.0
2012,"Santa Clara County, CA","05000US06085",7875.0
2011,"Jefferson County","05000US16051",7875.0
2011,"Crow Wing County","05000US27035",7874.0
2014,"Chatham County","05000US37037",7874.0
2010,"Wayne County","05000US19185",7873.0
2013,"Guthrie County","05000US19077",7873.0
2014,"Scotts Bluff County","05000US31157",7873.0
2011,"Becker County","05000US27005",7873.0
2014,"Clayton County","05000US19043",7873.0
2014,"Manitowoc County","05000US55071",7872.0
2010,"San Juan County, NM","05000US35045",7872.0
2014,"Steuben County, NY","05000US36101",7872.0
2014,"Kingsbury County","05000US46077",7871.0
2010,"Haakon County","05000US46055",7871.0
2012,"Lake County","05000US30047",7870.0
2013,"Idaho County","05000US16049",7870.0
2014,"Worth County","05000US29227",7870.0
2012,"Oregon County","05000US29149",7870.0
2010,"Cooper County","05000US29053",7870.0
2012,"Mille Lacs County","05000US27095",7870.0
2012,"Dodge County","05000US55027",7870.0
2012,"Platte County","05000US31141",7869.0
2012,"Yancey County","05000US37199",7869.0
2013,"Le Sueur County","05000US27079",7869.0
2010,"Rio Grande County","05000US08105",7869.0
2010,"Kitsap County, WA","05000US53035",7868.0
2013,"O'Brien County","05000US19141",7868.0
2013,"Conejos County","05000US08021",7868.0
2010,"Marathon County, WI","05000US55073",7868.0
2012,"Dakota County","05000US31043",7868.0
2010,"Dallas County","05000US19049",7867.0
2011,"Dunn County","05000US38025",7867.0
2014,"Del Norte County","05000US06015",7867.0
2014,"Harney County","05000US41025",7867.0
2011,"Windsor County","05000US50027",7866.0
2011,"Benewah County","05000US16009",7866.0
2011,"Wabaunsee County","05000US20197",7866.0
2011,"Jefferson County","05000US54037",7866.0
2014,"Foster County","05000US38031",7866.0
2014,"Oneida County","05000US55085",7866.0
2014,"Lake County","05000US30047",7865.0
2013,"Wahkiakum County","05000US53069",7865.0
2012,"Windsor County","05000US50027",7865.0
2013,"Todd County","05000US27153",7865.0
2013,"Durham County, NC","05000US37063",7864.0
2013,"Polk County","05000US37149",7864.0
2014,"Door County","05000US55029",7863.0
2011,"Jefferson County","05000US55055",7862.0
2011,"Marquette County","05000US55077",7861.0
2012,"Madera County, CA","05000US06039",7860.0
2011,"Stevens County","05000US53065",7860.0
2012,"Adams County","05000US53001",7860.0
2013,"Cedar County","05000US19031",7859.0
2011,"Jefferson County","05000US19101",7859.0
2010,"Louisa County","05000US51109",7859.0
2010,"Fluvanna County","05000US51065",7859.0
2013,"Fairfax County, VA","05000US51059",7859.0
2010,"Mellette County","05000US46095",7859.0
2014,"Norman County","05000US27107",7859.0
2011,"Pine County","05000US27115",7859.0
2012,"Faribault County","05000US27043",7858.0
2012,"Beaver County","05000US49001",7858.0
2012,"Washington County","05000US40147",7857.0
2010,"Price County","05000US55099",7857.0
2011,"Warren County","05000US13301",7856.0
2010,"Dare County","05000US37055",7856.0
2014,"Uinta County","05000US56041",7856.0
2010,"Hancock County","05000US19081",7856.0
2013,"McKinley County","05000US35031",7856.0
2011,"Tehama County","05000US06103",7856.0
2012,"Yankton County","05000US46135",7856.0
2013,"Cass County","05000US17017",7856.0
2014,"Jefferson County","05000US54037",7855.0
2010,"Grant County","05000US38037",7854.0
2010,"Eau Claire County, WI","05000US55035",7854.0
2013,"Broadwater County","05000US30007",7853.0
2012,"Dubuque County","05000US19061",7853.0
2010,"Powhatan County","05000US51145",7853.0
2010,"Oceana County","05000US26127",7853.0
2011,"Muscatine County","05000US19139",7852.0
2012,"Kiowa County","05000US08061",7852.0
2012,"Oneida County","05000US55085",7851.0
2011,"Pershing County","05000US32027",7851.0
2014,"Idaho County","05000US16049",7851.0
2013,"Harper County","05000US40059",7851.0
2011,"Teton County","05000US30099",7850.0
2013,"Pine County","05000US27115",7850.0
2014,"Stearns County, MN","05000US27145",7850.0
2010,"Hot Springs County","05000US56017",7850.0
2011,"King and Queen County","05000US51097",7850.0
2012,"St. Louis County, MN","05000US27137",7850.0
2014,"Alger County","05000US26003",7850.0
2012,"Iowa County","05000US19095",7849.0
2012,"King County, WA","05000US53033",7849.0
2011,"Yellowstone County, MT","05000US30111",7848.0
2010,"Davison County","05000US46035",7848.0
2011,"Taylor County","05000US55119",7848.0
2011,"Benzie County","05000US26019",7848.0
2013,"Allegany County","05000US36003",7848.0
2011,"Trempealeau County","05000US55121",7847.0
2013,"Howard County","05000US29089",7846.0
2010,"Boone County","05000US31011",7846.0
2013,"Big Horn County","05000US56003",7845.0
2010,"Dakota County, MN","05000US27037",7845.0
2013,"Otsego County","05000US36077",7843.0
2011,"Logan County","05000US31113",7843.0
2011,"Codington County","05000US46029",7842.0
2011,"Albemarle County, VA","05000US51003",7842.0
2010,"Franklin County","05000US36033",7841.0
2011,"Goshen County","05000US56015",7841.0
2011,"Sheridan County","05000US38083",7841.0
2011,"Gray County","05000US20069",7841.0
2012,"Corson County","05000US46031",7841.0
2013,"Jeff Davis County","05000US48243",7841.0
2013,"Stewart County","05000US13259",7840.0
2010,"Prince of Wales-Hyder Census Area","05000US02198",7840.0
2011,"Warren County","05000US19181",7840.0
2011,"Floyd County","05000US51063",7839.0
2011,"Skamania County","05000US53059",7839.0
2011,"Terrell County","05000US13273",7839.0
2013,"Cleburne County","05000US05023",7839.0
2014,"Lewis County","05000US36049",7839.0
2010,"Barnes County","05000US38003",7839.0
2011,"Yancey County","05000US37199",7838.0
2012,"Codington County","05000US46029",7838.0
2010,"Polk County","05000US27119",7838.0
2012,"Pratt County","05000US20151",7838.0
2011,"Grand County","05000US08049",7837.0
2013,"Marin County, CA","05000US06041",7837.0
2010,"Jefferson County","05000US19101",7837.0
2013,"Richmond County, GA","05000US13245",7837.0
2014,"Ward County","05000US38101",7837.0
2012,"Aitkin County","05000US27001",7836.0
2011,"Franklin County","05000US25011",7835.0
2014,"Crow Wing County","05000US27035",7834.0
2011,"Kanabec County","05000US27065",7834.0
2014,"Nobles County","05000US27105",7833.0
2014,"Tillamook County","05000US41057",7833.0
2012,"Idaho County","05000US16049",7831.0
2010,"Skagit County, WA","05000US53057",7831.0
2014,"Elmore County","05000US16039",7831.0
2013,"Burleigh County","05000US38015",7830.0
2013,"Franklin County","05000US19069",7830.0
2013,"Harney County","05000US41025",7830.0
2012,"Eagle County","05000US08037",7829.0
2013,"Cache County, UT","05000US49005",7829.0
2010,"Carroll County","05000US33003",7829.0
2014,"Sweet Grass County","05000US30097",7828.0
2010,"Ottawa County, MI","05000US26139",7828.0
2014,"Sacramento County, CA","05000US06067",7827.0
2013,"Clark County","05000US46025",7827.0
2014,"Frederick County","05000US51069",7827.0
2013,"Sumner County","05000US20191",7826.0
2010,"Mountrail County","05000US38061",7826.0
2010,"Logan County","05000US08075",7826.0
2010,"LaGrange County","05000US18087",7825.0
2012,"Schoharie County","05000US36095",7825.0
2014,"Graham County","05000US37075",7825.0
2011,"Gillespie County","05000US48171",7825.0
2010,"Waldo County","05000US23027",7824.0
2011,"Quay County","05000US35037",7824.0
2014,"Delta County","05000US26041",7823.0
2013,"Arlington County, VA","05000US51013",7823.0
2011,"Cass County","05000US27021",7823.0
2014,"Ramsey County","05000US38071",7823.0
2012,"Polk County","05000US27119",7823.0
2011,"St. Louis County, MN","05000US27137",7822.0
2011,"Scott County","05000US17171",7822.0
2013,"Upshur County","05000US54097",7821.0
2014,"Louisa County","05000US51109",7821.0
2011,"McKinley County","05000US35031",7820.0
2012,"McLeod County","05000US27085",7820.0
2014,"Lake County","05000US08065",7820.0
2012,"Rappahannock County","05000US51157",7820.0
2013,"Jefferson County","05000US30043",7818.0
2011,"Dallas County","05000US19049",7818.0
2010,"Yuba County","05000US06115",7818.0
2014,"Isanti County","05000US27059",7818.0
2014,"Corson County","05000US46031",7817.0
2012,"Price County","05000US55099",7817.0
2013,"Chenango County","05000US36017",7817.0
2010,"Benzie County","05000US26019",7816.0
2012,"Carroll County","05000US33003",7816.0
2010,"Polk County, IA","05000US19153",7815.0
2013,"Cass County","05000US27021",7815.0
2012,"Sioux County","05000US38085",7815.0
2014,"Faribault County","05000US27043",7814.0
2012,"Otter Tail County","05000US27111",7814.0
2010,"Hennepin County, MN","05000US27053",7814.0
2014,"Chisago County","05000US27025",7813.0
2014,"Mason County","05000US48319",7813.0
2013,"Cascade County","05000US30013",7812.0
2011,"Otter Tail County","05000US27111",7811.0
2011,"Morrill County","05000US31123",7811.0
2013,"McCormick County","05000US45065",7811.0
2010,"Wadena County","05000US27159",7811.0
2012,"Yellowstone County, MT","05000US30111",7809.0
2011,"Kenai Peninsula Borough","05000US02122",7809.0
2012,"Cuming County","05000US31039",7809.0
2012,"Fallon County","05000US30025",7809.0
2013,"Columbia County","05000US41009",7809.0
2013,"Pondera County","05000US30073",7808.0
2014,"Watonwan County","05000US27165",7808.0
2010,"Atchison County","05000US20005",7808.0
2010,"Toole County","05000US30101",7807.0
2013,"Leelanau County","05000US26089",7806.0
2010,"Madison County","05000US05087",7806.0
2012,"Greensville County","05000US51081",7805.0
2014,"Ketchikan Gateway Borough","05000US02130",7805.0
2013,"Cavalier County","05000US38019",7805.0
2012,"Pershing County","05000US32027",7804.0
2012,"Otsego County","05000US36077",7804.0
2014,"Dixon County","05000US31051",7804.0
2010,"Bennington County","05000US50003",7803.0
